participant,target,task,task_display,robot_condition,robot_rating,robot_rating_1_to_7,robot_rating_class,n_candidate_windows,n_complete_top3_windows,n_incomplete_top3_windows,fraction_complete_top3_windows,n_consensus_windows,unanimous_agreement_rate,unanimous_high_rate,unanimous_low_rate,fraction_unanimous_top3_windows,fraction_unanimous_high_windows,fraction_unanimous_low_windows,majority_vote_high_fraction,models_with_shift_warning,median_top3_consensus_probability,mean_top3_consensus_probability,fraction_consensus_windows_ge_0_5,descriptive_task_verdict,consensus_verdict,verdict_matches_robot_rating,consensus_matches_robot_rating,mean_top3_probability_range,median_top3_probability_range,mean_pairwise_absolute_probability_difference,disagreement_rate,class_agreement_1_2,class_agreement_1_3,class_agreement_2_3,probability_correlation_1_2,probability_correlation_1_3,probability_correlation_2_3,nearest_image_distance,top3_median_fraction_windows_with_outside,outside_selected_fraction,median_abs_image_z,max_abs_image_z,rank1_image_ba,rank1_image_accuracy,rank2_image_ba,rank2_image_accuracy,rank3_image_ba,rank3_image_accuracy,mean_top3_image_ba,median_top3_image_ba,mean_top3_image_accuracy,median_top3_image_accuracy,branch,actual_class,actual_high,predicted_probability,predicted_class,predicted_high,correct,absolute_margin,rank1_modality,rank2_modality,rank3_modality,probability_correlation_1_2_x,probability_correlation_1_3_x,probability_correlation_2_3_x,probability_correlation_1_2_y,probability_correlation_1_3_y,probability_correlation_2_3_y
P28,valence,shape_sorter_alone,SSAlone,,5.0,5.0,HIGH,12,12,0,1.0,,0.6666666666666666,0.0,0.6666666666666666,,,,0.0,,0.1436614564929615,0.1627485087300243,0.0,LOW,LOW,False,False,0.5328368565524246,0.3585710736464049,0.3552245710349497,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.5069849334949834,0.1890686903676873,-0.3573241980988327,5.932140063990996,1.0,0.4916666666666667,3.357638442987416,28.694801504864834,0.6181944444444445,0.6416666666666666,0.6081944444444444,0.5985507246376811,0.5961904761904762,0.6675889328063241,0.607526455026455,0.6081944444444444,0.635935441370224,0.6416666666666666,modality_agnostic,HIGH,1,0.1436614564929615,LOW,0,False,0.3563385435070385,face,face,multimodal,0.5069849334949835,0.189068690367687,-0.357324198098833,0.5069849334949835,0.189068690367687,-0.357324198098833
P28,valence,shape_sorter_interaction,SSInt,,7.0,7.0,HIGH,57,57,0,1.0,,0.4210526315789473,0.0,0.4210526315789473,,,,0.2280701754385964,,0.2169778693009455,0.3261333762430006,0.3157894736842105,LOW,LOW,False,False,0.5913915199509504,0.6119964402257453,0.3942610133006336,0.5789473684210527,0.631578947368421,0.631578947368421,0.5789473684210527,0.4692876151555705,-0.1684861629662584,0.0225507840130962,4.098172508237756,0.7368421052631579,0.1824561403508772,1.678887180066262,14.68604497229246,0.6181944444444445,0.6416666666666666,0.6081944444444444,0.5985507246376811,0.5961904761904762,0.6675889328063241,0.607526455026455,0.6081944444444444,0.635935441370224,0.6416666666666666,modality_agnostic,HIGH,1,0.2169778693009455,LOW,0,False,0.2830221306990544,face,face,multimodal,0.4692876151555709,-0.1684861629662584,0.0225507840130962,0.4692876151555709,-0.1684861629662584,0.0225507840130962
P28,valence,shape_sorter_observation,SSObs,SLOW,7.0,7.0,HIGH,103,103,0,1.0,,0.4660194174757281,0.4271844660194174,0.0388349514563106,,,,0.8543689320388349,,0.7681299545831449,0.7395876187764837,0.941747572815534,HIGH,HIGH,True,True,0.4595465072047807,0.4096587751206989,0.3063643381365205,0.5339805825242718,0.883495145631068,0.4951456310679611,0.5533980582524272,0.8430555941776966,-0.093997324862298,-0.0543445871004427,3.5234903689276,0.8446601941747572,0.1854368932038835,1.4197302696797365,9.529565626584953,0.6181944444444445,0.6416666666666666,0.6081944444444444,0.5985507246376811,0.5961904761904762,0.6675889328063241,0.607526455026455,0.6081944444444444,0.635935441370224,0.6416666666666666,modality_agnostic,HIGH,1,0.7681299545831449,HIGH,1,True,0.2681299545831449,face,face,multimodal,0.8430555941776964,-0.093997324862298,-0.0543445871004427,0.8430555941776964,-0.093997324862298,-0.0543445871004427
P28,valence,sisyphus,Sisyphus,,7.0,7.0,HIGH,98,98,0,1.0,,0.3979591836734694,0.1224489795918367,0.2755102040816326,,,,0.3673469387755102,,0.456169827600266,0.4639649200555836,0.4183673469387755,LOW,LOW,False,False,0.5758902914754255,0.5831453434283229,0.3839268609836171,0.6020408163265306,0.6836734693877551,0.5714285714285714,0.5408163265306123,0.4907433764548938,0.0747878099492226,0.0913736493864899,4.8479312294279175,0.7244897959183674,0.2183673469387755,1.6974978076675795,30.410102027303434,0.6181944444444445,0.6416666666666666,0.6081944444444444,0.5985507246376811,0.5961904761904762,0.6675889328063241,0.607526455026455,0.6081944444444444,0.635935441370224,0.6416666666666666,modality_agnostic,HIGH,1,0.456169827600266,LOW,0,False,0.043830172399734,face,face,multimodal,0.4907433764548938,0.0747878099492226,0.0913736493864899,0.4907433764548938,0.0747878099492226,0.0913736493864899
P28,valence,stack,St,FAST,7.0,7.0,HIGH,62,62,0,1.0,,0.2741935483870967,0.2258064516129032,0.0483870967741935,,,,0.7096774193548387,,0.6973076032907111,0.6159818888232187,0.7580645161290323,HIGH,HIGH,True,True,0.5382781443670616,0.5852947570151219,0.3588520962447076,0.7258064516129032,0.5645161290322581,0.4354838709677419,0.5483870967741935,0.4255844761539691,-0.1569795971048568,-0.0835153919911758,3.138064699502441,0.5,0.1451612903225806,1.620866912704984,10.60567939182762,0.6181944444444445,0.6416666666666666,0.6081944444444444,0.5985507246376811,0.5961904761904762,0.6675889328063241,0.607526455026455,0.6081944444444444,0.635935441370224,0.6416666666666666,modality_agnostic,HIGH,1,0.6973076032907111,HIGH,1,True,0.197307603290711,face,face,multimodal,0.425584476153969,-0.1569795971048568,-0.0835153919911758,0.425584476153969,-0.1569795971048568,-0.0835153919911758
P29,arousal,pick_place,PnP,FAST,7.0,7.0,HIGH,25,25,0,1.0,,0.76,0.12,0.64,,,,0.24,,0.4422740039684898,0.3392574253864218,0.24,LOW,LOW,False,False,0.2126491697070328,0.2423100861058287,0.1417661131380219,0.24,0.84,0.84,0.84,0.6401379387195788,0.9405805654583632,0.6888879793349227,2.486178548446554,0.6,0.155,0.7626472073897497,1440.7635238164492,0.5428571428571429,0.6233766233766234,0.5326190476190475,0.6051948051948053,0.5272619047619047,0.5969696969696969,0.5342460317460317,0.5326190476190475,0.6085137085137086,0.6051948051948053,modality_agnostic,HIGH,1,0.4422740039684898,LOW,0,False,0.0577259960315101,eeg,eeg,eeg,0.6401379387195788,0.940580565458363,0.6888879793349226,0.6401379387195788,0.940580565458363,0.6888879793349226
P29,arousal,shape_sorter_alone,SSAlone,,2.0,2.0,LOW,14,14,0,1.0,,1.0,0.0,1.0,,,,0.0,,0.3591011899984467,0.3019594288188502,0.0,LOW,LOW,True,True,0.2468714278209608,0.2624324025163322,0.1645809518806405,0.0,1.0,1.0,1.0,0.6032779771175107,0.9973490726689234,0.6185366224010462,4.509546475376371,0.7857142857142857,0.1607142857142857,0.942610173575726,1412.559729314723,0.5428571428571429,0.6233766233766234,0.5326190476190475,0.6051948051948053,0.5272619047619047,0.5969696969696969,0.5342460317460317,0.5326190476190475,0.6085137085137086,0.6051948051948053,modality_agnostic,LOW,0,0.3591011899984467,LOW,0,True,0.1408988100015533,eeg,eeg,eeg,0.6032779771175106,0.9973490726689233,0.6185366224010463,0.6032779771175106,0.9973490726689233,0.6185366224010463
P29,arousal,shape_sorter_interaction,SSInt,,5.0,5.0,HIGH,84,84,0,1.0,,0.6071428571428571,0.2142857142857142,0.3928571428571428,,,,0.4880952380952381,,0.4946090395032717,0.4507583437518601,0.4880952380952381,LOW,LOW,False,False,0.1831953516813823,0.1736635001989737,0.1221302344542548,0.3928571428571428,0.7142857142857143,0.8095238095238095,0.6904761904761905,0.6557523222357028,0.9794858981864516,0.7123530459265617,2.1605833156700776,0.4047619047619047,0.0625,0.7215409788562612,1087.0642469022728,0.5428571428571429,0.6233766233766234,0.5326190476190475,0.6051948051948053,0.5272619047619047,0.5969696969696969,0.5342460317460317,0.5326190476190475,0.6085137085137086,0.6051948051948053,modality_agnostic,HIGH,1,0.4946090395032717,LOW,0,False,0.0053909604967283,eeg,eeg,eeg,0.6557523222357028,0.9794858981864516,0.7123530459265619,0.6557523222357028,0.9794858981864516,0.7123530459265619
P29,arousal,shape_sorter_observation,SSObs,FAULTY,7.0,7.0,HIGH,62,62,0,1.0,,0.5483870967741935,0.3225806451612903,0.2258064516129032,,,,0.5806451612903226,,0.5180031439771018,0.4862195613461326,0.5806451612903226,HIGH,HIGH,True,True,0.1980623978796963,0.199474513247567,0.1320415985864642,0.4516129032258064,0.7258064516129032,0.7419354838709677,0.6290322580645161,0.6286382135111644,0.96793726133847,0.6441551012422511,1.7770364437260904,0.3870967741935484,0.0604838709677419,0.7049265592243165,1101.3958782536904,0.5428571428571429,0.6233766233766234,0.5326190476190475,0.6051948051948053,0.5272619047619047,0.5969696969696969,0.5342460317460317,0.5326190476190475,0.6085137085137086,0.6051948051948053,modality_agnostic,HIGH,1,0.5180031439771018,HIGH,1,True,0.0180031439771017,eeg,eeg,eeg,0.6286382135111644,0.9679372613384702,0.6441551012422511,0.6286382135111644,0.9679372613384702,0.6441551012422511
P29,arousal,sisyphus,Sisyphus,,7.0,7.0,HIGH,81,81,0,1.0,,0.5925925925925926,0.0617283950617283,0.5308641975308642,,,,0.2222222222222222,,0.4383235460002999,0.4090200963759957,0.2222222222222222,LOW,LOW,False,False,0.2422862977237064,0.2223640265495731,0.1615241984824709,0.4074074074074074,0.8395061728395061,0.6790123456790124,0.6666666666666666,0.6091658389853416,0.954423985664539,0.5945350049572994,3.0936403888778417,0.4320987654320987,0.0833333333333333,0.8791114725417695,973.4745880491676,0.5428571428571429,0.6233766233766234,0.5326190476190475,0.6051948051948053,0.5272619047619047,0.5969696969696969,0.5342460317460317,0.5326190476190475,0.6085137085137086,0.6051948051948053,modality_agnostic,HIGH,1,0.4383235460002999,LOW,0,False,0.0616764539997001,eeg,eeg,eeg,0.6091658389853416,0.9544239856645388,0.5945350049572993,0.6091658389853416,0.9544239856645388,0.5945350049572993
P29,arousal,stack,St,SLOW,3.0,3.0,LOW,122,122,0,1.0,,0.7213114754098361,0.081967213114754,0.639344262295082,,,,0.1967213114754098,,0.4430659588277898,0.4231535389774224,0.1967213114754098,LOW,LOW,True,True,0.2147507801293817,0.2191224089887679,0.1431671867529211,0.2786885245901639,0.819672131147541,0.8278688524590164,0.7950819672131147,0.6028346962772677,0.9610230936687312,0.6181657660118633,2.8998615527933547,0.4016393442622951,0.0717213114754098,0.7746210023403886,1273.970345766288,0.5428571428571429,0.6233766233766234,0.5326190476190475,0.6051948051948053,0.5272619047619047,0.5969696969696969,0.5342460317460317,0.5326190476190475,0.6085137085137086,0.6051948051948053,modality_agnostic,LOW,0,0.4430659588277898,LOW,0,True,0.0569340411722101,eeg,eeg,eeg,0.6028346962772677,0.9610230936687312,0.6181657660118632,0.6028346962772677,0.9610230936687312,0.6181657660118632
P29,valence,pick_place,PnP,FAST,7.0,7.0,HIGH,25,25,0,1.0,,0.76,0.24,0.52,,,,0.36,,0.4163596067709468,0.4665874834541233,0.4,LOW,LOW,False,False,0.2412533736962826,0.2303943498751872,0.1608355824641884,0.24,0.96,0.8,0.76,0.9753074296825583,0.5587733099204142,0.6334491610455386,2.757359654443968,0.96,0.136,0.8841040646764151,1117.2737526930136,0.6713675213675214,0.6800865800865801,0.6568376068376068,0.670995670995671,0.6401709401709402,0.6519480519480519,0.6561253561253562,0.6568376068376068,0.6676767676767676,0.670995670995671,modality_agnostic,HIGH,1,0.4163596067709468,LOW,0,False,0.0836403932290532,eeg,eeg,eeg,0.9753074296825583,0.5587733099204143,0.6334491610455387,0.9753074296825583,0.5587733099204143,0.6334491610455387
P29,valence,shape_sorter_alone,SSAlone,,6.0,6.0,HIGH,14,14,0,1.0,,0.5714285714285714,0.1428571428571428,0.4285714285714285,,,,0.4285714285714285,,0.4665412547939424,0.463005135521666,0.4285714285714285,LOW,LOW,False,False,0.2133962053733284,0.1823037574587346,0.1422641369155523,0.4285714285714285,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.982322769949008,0.3616433756803519,0.4391427415123913,2.575019676689243,0.2857142857142857,0.0285714285714285,0.8079506107356527,32.16775327521412,0.6713675213675214,0.6800865800865801,0.6568376068376068,0.670995670995671,0.6401709401709402,0.6519480519480519,0.6561253561253562,0.6568376068376068,0.6676767676767676,0.670995670995671,modality_agnostic,HIGH,1,0.4665412547939424,LOW,0,False,0.0334587452060576,eeg,eeg,eeg,0.9823227699490078,0.3616433756803521,0.4391427415123914,0.9823227699490078,0.3616433756803521,0.4391427415123914
P29,valence,shape_sorter_interaction,SSInt,,7.0,7.0,HIGH,84,84,0,1.0,,0.8809523809523809,0.1904761904761904,0.6904761904761905,,,,0.238095238095238,,0.3111589194978036,0.379146232082278,0.25,LOW,LOW,False,False,0.2193727351482547,0.2135190060887577,0.1462484900988364,0.119047619047619,0.9761904761904762,0.9047619047619048,0.8809523809523809,0.9853907982198484,0.7489911435326156,0.7488105223424243,2.2044286699373625,0.4285714285714285,0.0523809523809523,0.8345822954597097,32.95326292811115,0.6713675213675214,0.6800865800865801,0.6568376068376068,0.670995670995671,0.6401709401709402,0.6519480519480519,0.6561253561253562,0.6568376068376068,0.6676767676767676,0.670995670995671,modality_agnostic,HIGH,1,0.3111589194978036,LOW,0,False,0.1888410805021964,eeg,eeg,eeg,0.9853907982198488,0.7489911435326156,0.7488105223424243,0.9853907982198488,0.7489911435326156,0.7488105223424243
P29,valence,shape_sorter_observation,SSObs,FAULTY,7.0,7.0,HIGH,62,62,0,1.0,,0.7258064516129032,0.2419354838709677,0.4838709677419355,,,,0.3709677419354839,,0.4450111867044976,0.4672302005172268,0.4193548387096774,LOW,LOW,False,False,0.2221593722404866,0.2053658820065141,0.1481062481603244,0.2741935483870967,0.9193548387096774,0.7741935483870968,0.7580645161290323,0.9772421340837992,0.6023927761918121,0.6478143142027774,2.2642477757475348,0.8548387096774194,0.1096774193548387,0.7163898010251386,32.32065490588807,0.6713675213675214,0.6800865800865801,0.6568376068376068,0.670995670995671,0.6401709401709402,0.6519480519480519,0.6561253561253562,0.6568376068376068,0.6676767676767676,0.670995670995671,modality_agnostic,HIGH,1,0.4450111867044976,LOW,0,False,0.0549888132955024,eeg,eeg,eeg,0.9772421340837996,0.6023927761918121,0.6478143142027774,0.9772421340837996,0.6023927761918121,0.6478143142027774
P29,valence,sisyphus,Sisyphus,,7.0,7.0,HIGH,81,81,0,1.0,,0.7160493827160493,0.0617283950617283,0.654320987654321,,,,0.2592592592592592,,0.3799355295445699,0.4101231759490765,0.2716049382716049,LOW,LOW,False,False,0.2182053157747821,0.1710757558644488,0.1454702105165214,0.2839506172839506,0.9135802469135802,0.7283950617283951,0.7901234567901234,0.9802515681047516,0.3616598591474522,0.3587464303798092,2.689441461425738,0.7160493827160493,0.0950617283950617,0.925174814760664,25.49263419532735,0.6713675213675214,0.6800865800865801,0.6568376068376068,0.670995670995671,0.6401709401709402,0.6519480519480519,0.6561253561253562,0.6568376068376068,0.6676767676767676,0.670995670995671,modality_agnostic,HIGH,1,0.3799355295445699,LOW,0,False,0.1200644704554301,eeg,eeg,eeg,0.9802515681047516,0.3616598591474521,0.3587464303798092,0.9802515681047516,0.3616598591474521,0.3587464303798092
P29,valence,stack,St,SLOW,6.0,6.0,HIGH,122,122,0,1.0,,0.5081967213114754,0.180327868852459,0.3278688524590163,,,,0.4918032786885246,,0.5277104100993102,0.5363206627719912,0.5491803278688525,HIGH,HIGH,True,True,0.1973569245361548,0.1738748710350364,0.1315712830241032,0.4918032786885246,0.7950819672131147,0.5491803278688525,0.6721311475409836,0.9739687410993138,0.5476005070515502,0.5960197438832647,2.582954374344607,0.4836065573770491,0.0663934426229508,0.84264799546363,38.71945407872584,0.6713675213675214,0.6800865800865801,0.6568376068376068,0.670995670995671,0.6401709401709402,0.6519480519480519,0.6561253561253562,0.6568376068376068,0.6676767676767676,0.670995670995671,modality_agnostic,HIGH,1,0.5277104100993102,HIGH,1,True,0.0277104100993101,eeg,eeg,eeg,0.9739687410993136,0.5476005070515501,0.5960197438832646,0.9739687410993136,0.5476005070515501,0.5960197438832646
P30,arousal,pick_place,PnP,FAULTY,4.0,4.0,HIGH,20,20,0,1.0,,1.0,0.0,1.0,,,,0.0,,0.3102493062907577,0.3164358044560886,0.0,LOW,LOW,False,False,0.5102137254677916,0.494982522323562,0.3401424836451944,0.0,1.0,1.0,1.0,0.4390746035502055,0.0580941342948136,0.0755928312906616,6.630251821942683,1.0,0.43,2.0062604501426766,10.474702029831414,0.5852777777777778,0.6166666666666666,0.5745833333333333,0.5916666666666667,0.5656944444444444,0.575,0.5751851851851852,0.5745833333333333,0.5944444444444444,0.5916666666666667,modality_agnostic,HIGH,1,0.3102493062907577,LOW,0,False,0.1897506937092423,face,face,face,0.4390746035502081,0.0580941342948126,0.0755928312906616,0.4390746035502081,0.0580941342948126,0.0755928312906616
P30,arousal,shape_sorter_alone,SSAlone,,6.0,6.0,HIGH,12,12,0,1.0,,1.0,0.0,1.0,,,,0.0,R1;R2,0.326753367565426,0.3191716924986021,0.0,LOW,LOW,False,False,0.4845548421227429,0.4782208544792051,0.3230365614151619,0.0,1.0,1.0,1.0,0.4797302102835679,0.6951794479243041,0.7304947108969394,10.047116291512902,1.0,0.5666666666666667,3.2765442283009567,14.762246316890757,0.5852777777777778,0.6166666666666666,0.5745833333333333,0.5916666666666667,0.5656944444444444,0.575,0.5751851851851852,0.5745833333333333,0.5944444444444444,0.5916666666666667,modality_agnostic,HIGH,1,0.326753367565426,LOW,0,False,0.173246632434574,face,face,face,0.4797302102835682,0.6951794479243042,0.7304947108969403,0.4797302102835682,0.6951794479243042,0.7304947108969403
P30,arousal,shape_sorter_interaction,SSInt,,6.0,6.0,HIGH,89,89,0,1.0,,0.9213483146067416,0.0112359550561797,0.9101123595505618,,,,0.0449438202247191,,0.3559388803969039,0.361662687313454,0.0898876404494382,LOW,LOW,False,False,0.4766544539370417,0.4907586580342481,0.3177696359580277,0.0786516853932584,0.9550561797752808,0.9325842696629212,0.9550561797752808,0.5277602188190608,0.4841837586605685,0.438686254691261,9.51407350145792,1.0,0.5022471910112359,2.3382734504789253,30.698372798269748,0.5852777777777778,0.6166666666666666,0.5745833333333333,0.5916666666666667,0.5656944444444444,0.575,0.5751851851851852,0.5745833333333333,0.5944444444444444,0.5916666666666667,modality_agnostic,HIGH,1,0.3559388803969039,LOW,0,False,0.1440611196030961,face,face,face,0.5277602188190609,0.4841837586605685,0.438686254691261,0.5277602188190609,0.4841837586605685,0.438686254691261
P30,arousal,shape_sorter_observation,SSObs,SLOW,4.0,4.0,HIGH,104,104,0,1.0,,0.8846153846153846,0.0096153846153846,0.875,,,,0.048076923076923,,0.44070301090291,0.4200666035864663,0.125,LOW,LOW,False,False,0.5094068709975167,0.5143902553033551,0.3396045806650111,0.1153846153846153,0.8846153846153846,0.9615384615384616,0.9230769230769232,0.2589662955695028,0.2572843705690152,0.6257026219232237,7.227490117696985,1.0,0.4076923076923077,1.7602033826010737,31.588437067459136,0.5852777777777778,0.6166666666666666,0.5745833333333333,0.5916666666666667,0.5656944444444444,0.575,0.5751851851851852,0.5745833333333333,0.5944444444444444,0.5916666666666667,modality_agnostic,HIGH,1,0.44070301090291,LOW,0,False,0.05929698909709,face,face,face,0.2589662955695032,0.2572843705690152,0.6257026219232239,0.2589662955695032,0.2572843705690152,0.6257026219232239
P30,arousal,stack,St,FAST,5.0,5.0,HIGH,62,62,0,1.0,,1.0,0.0,1.0,,,,0.0,,0.3474799077329802,0.3441815697325409,0.0,LOW,LOW,False,False,0.5092294858280302,0.5023751358649395,0.3394863238853534,0.0,1.0,1.0,1.0,0.4298391748278012,0.1066549116812705,0.3209917290996285,5.67576069063489,1.0,0.3677419354838709,1.2951391501347604,10.780085042928476,0.5852777777777778,0.6166666666666666,0.5745833333333333,0.5916666666666667,0.5656944444444444,0.575,0.5751851851851852,0.5745833333333333,0.5944444444444444,0.5916666666666667,modality_agnostic,HIGH,1,0.3474799077329802,LOW,0,False,0.1525200922670198,face,face,face,0.429839174827802,0.1066549116812708,0.3209917290996283,0.429839174827802,0.1066549116812708,0.3209917290996283
P30,valence,pick_place,PnP,FAULTY,3.0,3.0,LOW,28,20,8,0.7142857142857143,,0.6,0.6,0.0,,,,1.0,,0.99960933822731,0.992714249847754,1.0,HIGH,HIGH,False,False,0.4837296308344651,0.4867836449728504,0.32248642055631,0.4,1.0,0.6,0.6,0.8932649295851981,-0.2427510521970294,-0.3283091909403937,4.6839191725712,1.0,0.42,1.2567630233733995,10.474702029831414,0.5903263403263403,0.5916666666666666,0.5653263403263404,0.5666666666666667,0.5361888111888111,0.5333333333333333,0.5639471639471639,0.5653263403263404,0.5638888888888888,0.5666666666666667,modality_agnostic,LOW,0,0.99960933822731,HIGH,1,False,0.49960933822731,face,face,eeg,0.8932649295852002,-0.2427510521970267,-0.3283091909403943,0.8932649295852002,-0.2427510521970267,-0.3283091909403943
P30,valence,shape_sorter_alone,SSAlone,,6.0,6.0,HIGH,17,12,5,0.7058823529411765,,0.75,0.75,0.0,,,,1.0,R1,0.9997773180500912,0.9990589429604132,1.0,HIGH,HIGH,True,True,0.4847270929727462,0.4691160437919891,0.3231513953151641,0.25,1.0,0.75,0.75,0.7869667408232903,0.4817213253038521,0.2754177713625578,5.407417757184525,1.0,0.4333333333333333,1.597526116403711,14.762246316890757,0.5903263403263403,0.5916666666666666,0.5653263403263404,0.5666666666666667,0.5361888111888111,0.5333333333333333,0.5639471639471639,0.5653263403263404,0.5638888888888888,0.5666666666666667,modality_agnostic,HIGH,1,0.9997773180500912,HIGH,1,True,0.4997773180500912,face,face,eeg,0.7869667408235161,0.4817213253051696,0.2754177713625547,0.7869667408235161,0.4817213253051696,0.2754177713625547
P30,valence,shape_sorter_interaction,SSInt,,6.0,6.0,HIGH,101,89,12,0.8811881188118812,,0.3146067415730337,0.3146067415730337,0.0,,,,0.9662921348314608,,0.9988971229109894,0.9522157149013244,0.9662921348314608,HIGH,HIGH,True,True,0.5150772809215608,0.5243935196639455,0.3433848539477072,0.6853932584269663,0.9550561797752808,0.348314606741573,0.3258426966292135,0.7316584351607781,0.0467934229361371,0.1637736587394616,4.015091306320672,0.9662921348314608,0.4067415730337079,1.7651138855111252,30.698372798269748,0.5903263403263403,0.5916666666666666,0.5653263403263404,0.5666666666666667,0.5361888111888111,0.5333333333333333,0.5639471639471639,0.5653263403263404,0.5638888888888888,0.5666666666666667,modality_agnostic,HIGH,1,0.9988971229109894,HIGH,1,True,0.4988971229109894,face,face,eeg,0.7316584351607782,0.0467934229361372,0.1637736587394616,0.7316584351607782,0.0467934229361372,0.1637736587394616
P30,valence,shape_sorter_observation,SSObs,SLOW,7.0,7.0,HIGH,110,104,6,0.9454545454545454,,0.3942307692307692,0.3942307692307692,0.0,,,,0.9903846153846154,,0.9566073555189294,0.908372475293967,0.9903846153846154,HIGH,HIGH,True,True,0.4773008014314518,0.4849617792637792,0.3182005342876345,0.6057692307692307,0.9903846153846154,0.4038461538461538,0.3942307692307692,0.6659173030025645,0.0287996364795567,-0.007700000608499,2.869224733046094,0.8942307692307693,0.2903846153846154,0.9905322240241116,31.588437067459136,0.5903263403263403,0.5916666666666666,0.5653263403263404,0.5666666666666667,0.5361888111888111,0.5333333333333333,0.5639471639471639,0.5653263403263404,0.5638888888888888,0.5666666666666667,modality_agnostic,HIGH,1,0.9566073555189294,HIGH,1,True,0.4566073555189294,face,face,eeg,0.6659173030025646,0.0287996364795567,-0.0077000006084991,0.6659173030025646,0.0287996364795567,-0.0077000006084991
P30,valence,stack,St,FAST,5.0,5.0,HIGH,67,62,5,0.9253731343283582,,0.3870967741935484,0.3870967741935484,0.0,,,,1.0,,0.99590700047254,0.9790170838738368,1.0,HIGH,HIGH,True,True,0.5093566956982216,0.5146000700131038,0.3395711304654811,0.6129032258064516,1.0,0.3870967741935484,0.3870967741935484,0.7875295375487722,0.1302225909491324,0.1759464019026143,3.054546687018263,1.0,0.3548387096774194,1.006034881722787,10.780085042928476,0.5903263403263403,0.5916666666666666,0.5653263403263404,0.5666666666666667,0.5361888111888111,0.5333333333333333,0.5639471639471639,0.5653263403263404,0.5638888888888888,0.5666666666666667,modality_agnostic,HIGH,1,0.99590700047254,HIGH,1,True,0.49590700047254,face,face,eeg,0.7875295375487716,0.1302225909491338,0.1759464019026146,0.7875295375487716,0.1302225909491338,0.1759464019026146
P31,arousal,pick_place,PnP,SLOW,1.0,1.0,LOW,35,35,0,1.0,,0.8,0.7142857142857143,0.0857142857142857,,,,0.8571428571428571,,0.5453953045657117,0.5484852114179478,0.8571428571428571,HIGH,HIGH,False,False,0.3299355357659532,0.3934451026444395,0.2199570238439687,0.2,0.8857142857142857,0.8285714285714286,0.8857142857142857,0.8128590578234147,0.7327388356047112,0.7552753559295606,1.96656820852818,0.5142857142857142,0.1028571428571428,0.6329290673812363,5.208670612394496,0.550058275058275,0.55,0.5466200466200466,0.55,0.5493006993006994,0.55,0.5486596736596736,0.5493006993006994,0.55,0.55,modality_agnostic,LOW,0,0.5453953045657117,HIGH,1,False,0.0453953045657117,face,face,face,0.8128590578234148,0.7327388356047112,0.7552753559295606,0.8128590578234148,0.7327388356047112,0.7552753559295606
P31,arousal,shape_sorter_alone,SSAlone,,1.0,1.0,LOW,6,6,0,1.0,,1.0,1.0,0.0,,,,1.0,R3,0.7189303682204287,0.7126765894295529,1.0,HIGH,HIGH,False,False,0.4272991402493568,0.4254804220503402,0.2848660934995712,0.0,1.0,1.0,1.0,0.5454221194653397,0.8696850378222244,0.6588565108989499,6.958458808563708,1.0,0.2,0.4122110106950848,8.598710688793508,0.550058275058275,0.55,0.5466200466200466,0.55,0.5493006993006994,0.55,0.5486596736596736,0.5493006993006994,0.55,0.55,modality_agnostic,LOW,0,0.7189303682204287,HIGH,1,False,0.2189303682204286,face,face,face,0.545422119666187,0.8696850378222244,0.658856510928686,0.545422119666187,0.8696850378222244,0.658856510928686
P31,arousal,shape_sorter_interaction,SSInt,,6.0,6.0,HIGH,84,84,0,1.0,,0.988095238095238,0.988095238095238,0.0,,,,1.0,,0.620721440647239,0.6475451907900813,1.0,HIGH,HIGH,True,True,0.3895253879757028,0.426009808459331,0.2596835919838018,0.0119047619047619,0.988095238095238,1.0,0.988095238095238,0.3104037851061739,0.9066308187766224,0.4032015796801644,3.4203851262196405,0.8452380952380952,0.2547619047619048,0.7953712047927003,13.687344222375566,0.550058275058275,0.55,0.5466200466200466,0.55,0.5493006993006994,0.55,0.5486596736596736,0.5493006993006994,0.55,0.55,modality_agnostic,HIGH,1,0.620721440647239,HIGH,1,True,0.120721440647239,face,face,face,0.3104037851061739,0.9066308187766224,0.4032015796801644,0.3104037851061739,0.9066308187766224,0.4032015796801644
P31,arousal,shape_sorter_observation,SSObs,FAST,2.0,2.0,LOW,54,54,0,1.0,,0.8518518518518519,0.7962962962962963,0.0555555555555555,,,,0.8888888888888888,,0.5764177128689976,0.5754094726969634,0.8888888888888888,HIGH,HIGH,False,False,0.3498486709767535,0.4017059246431463,0.2332324473178357,0.1481481481481481,0.9444444444444444,0.8518518518518519,0.9074074074074074,0.6127059145760209,0.8699540253112924,0.6314384021947145,2.355294014922797,0.5185185185185185,0.1444444444444444,1.0835792315941717,14.079998295517344,0.550058275058275,0.55,0.5466200466200466,0.55,0.5493006993006994,0.55,0.5486596736596736,0.5493006993006994,0.55,0.55,modality_agnostic,LOW,0,0.5764177128689976,HIGH,1,False,0.0764177128689975,face,face,face,0.6127059145760207,0.8699540253112924,0.6314384021947145,0.6127059145760207,0.8699540253112924,0.6314384021947145
