participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,best_parameters,inner_best_balanced_accuracy,selected_feature_names
P37,arousal,svm,all_eeg,all_channels,8,primary,120,2,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6115942028985507,"[""eeg_se__Oz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__Oz"", ""eeg_bp_alpha__C4""]"
P37,arousal,svm,all_eeg,all_channels,8,primary,120,3,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.6597222222222222,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_se__PO7"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__PO7"", ""eeg_se_theta__Cz""]"
P37,arousal,svm,all_eeg,all_channels,8,primary,120,4,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5592995169082126,"[""eeg_sd__Cz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_se_theta__C4"", ""eeg_se_alpha__Fz"", ""eeg_bp_beta__Fz"", ""eeg_se_gamma__C4""]"
P37,arousal,svm,all_eeg,all_channels,8,primary,120,5,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5645531400966184,"[""eeg_sd__PO7"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__C4"", ""eeg_bp_beta__C4"", ""eeg_bp_gamma__Cz""]"
P37,arousal,gnb,all_eeg,all_channels,8,primary,120,1,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5865942028985508,"[""eeg_sd__Cz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__C4"", ""eeg_bp_beta__Fz""]"
P37,arousal,gnb,all_eeg,all_channels,8,primary,120,2,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5591183574879227,"[""eeg_se__Oz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__Oz"", ""eeg_bp_alpha__C4""]"
P37,arousal,gnb,all_eeg,all_channels,8,primary,120,3,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5638888888888889,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_se__PO7"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__PO7"", ""eeg_se_theta__Cz""]"
P37,arousal,gnb,all_eeg,all_channels,8,primary,120,4,8,5,"{""classifier__var_smoothing"": 1e-11}",0.46823671497584546,"[""eeg_sd__Cz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_se_theta__C4"", ""eeg_se_alpha__Fz"", ""eeg_bp_beta__Fz"", ""eeg_se_gamma__C4""]"
P37,arousal,gnb,all_eeg,all_channels,8,primary,120,5,8,5,"{""classifier__var_smoothing"": 1e-11}",0.501268115942029,"[""eeg_sd__PO7"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__C4"", ""eeg_bp_beta__C4"", ""eeg_bp_gamma__Cz""]"
P37,arousal,logreg,all_eeg,all_channels,10,primary,120,1,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.61268115942029,"[""eeg_sd__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__C4"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Cz""]"
P37,arousal,logreg,all_eeg,all_channels,10,primary,120,2,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.6532608695652173,"[""eeg_se__Oz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__Oz"", ""eeg_bp_alpha__C4"", ""eeg_se_gamma__PO8""]"
P37,arousal,logreg,all_eeg,all_channels,10,primary,120,3,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.576388888888889,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_se__PO7"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__PO7"", ""eeg_se_theta__Cz""]"
P37,arousal,logreg,all_eeg,all_channels,10,primary,120,4,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5371980676328502,"[""eeg_sd__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__C4"", ""eeg_se_alpha__Fz"", ""eeg_bp_beta__Fz"", ""eeg_se_gamma__C4""]"
P37,arousal,logreg,all_eeg,all_channels,10,primary,120,5,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5540458937198068,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hm__C4"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__C4"", ""eeg_bp_beta__C4"", ""eeg_bp_gamma__Cz""]"
P37,arousal,svm,all_eeg,all_channels,10,primary,120,1,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5810386473429953,"[""eeg_sd__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__C4"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Cz""]"
P37,arousal,svm,all_eeg,all_channels,10,primary,120,2,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.611292270531401,"[""eeg_se__Oz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__Oz"", ""eeg_bp_alpha__C4"", ""eeg_se_gamma__PO8""]"
P37,arousal,svm,all_eeg,all_channels,10,primary,120,3,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5777777777777778,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_se__PO7"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__PO7"", ""eeg_se_theta__Cz""]"
P37,arousal,svm,all_eeg,all_channels,10,primary,120,4,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6018719806763285,"[""eeg_sd__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__C4"", ""eeg_se_alpha__Fz"", ""eeg_bp_beta__Fz"", ""eeg_se_gamma__C4""]"
P37,arousal,svm,all_eeg,all_channels,10,primary,120,5,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5698067632850242,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hm__C4"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__C4"", ""eeg_bp_beta__C4"", ""eeg_bp_gamma__Cz""]"
P37,arousal,gnb,all_eeg,all_channels,10,primary,120,1,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5790458937198069,"[""eeg_sd__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__C4"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Cz""]"
P37,arousal,gnb,all_eeg,all_channels,10,primary,120,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5660628019323671,"[""eeg_se__Oz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__Oz"", ""eeg_bp_alpha__C4"", ""eeg_se_gamma__PO8""]"
P37,arousal,gnb,all_eeg,all_channels,10,primary,120,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5722222222222223,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_se__PO7"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__PO7"", ""eeg_se_theta__Cz""]"
P37,arousal,gnb,all_eeg,all_channels,10,primary,120,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5490942028985507,"[""eeg_sd__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__C4"", ""eeg_se_alpha__Fz"", ""eeg_bp_beta__Fz"", ""eeg_se_gamma__C4""]"
P37,arousal,gnb,all_eeg,all_channels,10,primary,120,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.548792270531401,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hm__C4"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__C4"", ""eeg_bp_beta__C4"", ""eeg_bp_gamma__Cz""]"
P37,arousal,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.629830917874396,"[""eeg_sd__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Cz""]"
P37,arousal,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.7143719806763285,"[""eeg_sd__Cz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_se_gamma__PO8""]"
P37,arousal,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.6583333333333333,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__PO8""]"
P37,arousal,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5510869565217392,"[""eeg_sd__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Fz"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Cz""]"
P37,arousal,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.6083937198067633,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hm__C4"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__C4"", ""eeg_bp_gamma__Cz""]"
P37,arousal,svm,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5971014492753624,"[""eeg_sd__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Cz""]"
P37,arousal,svm,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6376811594202898,"[""eeg_sd__Cz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_se_gamma__PO8""]"
P37,arousal,svm,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6319444444444444,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__PO8""]"
P37,arousal,svm,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5527777777777777,"[""eeg_sd__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Fz"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Cz""]"
P37,arousal,svm,paper_compact,all_channels,8,secondary,64,5,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6233695652173914,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hm__C4"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__C4"", ""eeg_bp_gamma__Cz""]"
P37,arousal,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5455314009661836,"[""eeg_sd__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Cz""]"
P37,arousal,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__var_smoothing"": 1e-11}",0.6796497584541062,"[""eeg_sd__Cz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_se_gamma__PO8""]"
P37,arousal,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5041666666666667,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__PO8""]"
P37,arousal,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__var_smoothing"": 1e-11}",0.49492753623188407,"[""eeg_sd__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Fz"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Cz""]"
P37,arousal,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,"{""classifier__var_smoothing"": 1e-11}",0.548792270531401,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hm__C4"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__C4"", ""eeg_bp_gamma__Cz""]"
P37,arousal,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.6312198067632849,"[""eeg_sd__Cz"", ""eeg_hm__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Cz"", ""eeg_se_gamma__C4""]"
P37,arousal,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.6657608695652174,"[""eeg_sd__Cz"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hc__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_se_gamma__PO8""]"
P37,arousal,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.611111111111111,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hm__PO7"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__PO8"", ""eeg_se_beta__Cz""]"
P37,arousal,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5980072463768116,"[""eeg_sd__Cz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Fz"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__PO8""]"
P37,arousal,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5814009661835748,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hm__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__C4"", ""eeg_bp_gamma__Cz"", ""eeg_se_gamma__C4""]"
P37,arousal,svm,paper_compact,all_channels,10,secondary,64,1,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6182367149758455,"[""eeg_sd__Cz"", ""eeg_hm__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Cz"", ""eeg_se_gamma__C4""]"
P37,arousal,svm,paper_compact,all_channels,10,secondary,64,2,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6231884057971014,"[""eeg_sd__Cz"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hc__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_se_gamma__PO8""]"
P37,arousal,svm,paper_compact,all_channels,10,secondary,64,3,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6611111111111111,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hm__PO7"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__PO8"", ""eeg_se_beta__Cz""]"
P37,arousal,svm,paper_compact,all_channels,10,secondary,64,4,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5870772946859903,"[""eeg_sd__Cz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Fz"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__PO8""]"
P37,arousal,svm,paper_compact,all_channels,10,secondary,64,5,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6253623188405798,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hm__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__C4"", ""eeg_bp_gamma__Cz"", ""eeg_se_gamma__C4""]"
P37,arousal,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5260869565217391,"[""eeg_sd__Cz"", ""eeg_hm__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Cz"", ""eeg_se_gamma__C4""]"
P37,arousal,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.6313405797101449,"[""eeg_sd__Cz"", ""eeg_hm__Cz"", ""eeg_hm__Oz"", ""eeg_hc__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_se_gamma__PO8""]"
P37,arousal,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5847222222222223,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hm__PO7"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__PO8"", ""eeg_se_beta__Cz""]"
P37,arousal,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.508816425120773,"[""eeg_sd__Cz"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Fz"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__PO8""]"
P37,arousal,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4618961352657005,"[""eeg_sd__Cz"", ""eeg_sd__PO7"", ""eeg_hm__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__C4"", ""eeg_bp_gamma__Cz"", ""eeg_se_gamma__C4""]"
P37,arousal,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.6631642512077295,"[""eeg_sd__Cz"", ""eeg_hm__Cz"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Cz"", ""eeg_bp_gamma__C3"", ""eeg_se_gamma__C4""]"
P37,arousal,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.538647342995169,"[""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_hm__Cz"", ""eeg_hc__Cz"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C4"", ""eeg_se_beta__Cz"", ""eeg_bp_gamma__C3""]"
P37,arousal,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.6319444444444444,"[""eeg_sd__Cz"", ""eeg_hm__Cz"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C4"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Cz"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Cz""]"
P37,arousal,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5649758454106281,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_bp_beta__C4"", ""eeg_bp_beta__Fz"", ""eeg_se_gamma__C3"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Cz""]"
P37,arousal,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.6008454106280193,"[""eeg_sd__Cz"", ""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_bp_beta__C4"", ""eeg_bp_gamma__C3"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Cz"", ""eeg_se_gamma__C4""]"
P37,arousal,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6782608695652174,"[""eeg_sd__Cz"", ""eeg_hm__Cz"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Cz"", ""eeg_bp_gamma__C3"", ""eeg_se_gamma__C4""]"
P37,arousal,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5667270531400966,"[""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_hm__Cz"", ""eeg_hc__Cz"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C4"", ""eeg_se_beta__Cz"", ""eeg_bp_gamma__C3""]"
