mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score,representation,source_run
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_mf_hz__Fz,True,7.328120017501319,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_mf_hz__Oz,False,2.1207416162160184,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_mf_hz__PO7,True,8.888525511770517,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_mf_hz__PO8,False,3.958103342532966,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_mf_hz__Pz,False,3.9332609421984635,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_delta__C3,False,1.1781228913244381,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_delta__C4,False,0.02908609890178724,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_delta__Cz,False,1.7955022171409505,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_delta__Fz,False,2.468104741176554,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_delta__Oz,False,1.8208467212660757,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_delta__PO7,False,2.8484586611903775,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_delta__PO8,False,0.4280808609160643,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_delta__Pz,False,0.10533376096116784,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_delta__C3,False,0.08714155830125654,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_delta__C4,False,0.7373744854878177,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_delta__Cz,False,1.7325315422483452,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_delta__Fz,False,0.7547230804349468,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_delta__Oz,False,0.0759897191252348,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_delta__PO7,False,1.175541975585465,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_delta__PO8,False,0.9223740199412532,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_delta__Pz,False,1.1399015880789007,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_theta__C3,False,0.7634519192114497,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_theta__C4,False,1.3484902961481617,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_theta__Cz,False,0.03808187508560831,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_theta__Fz,False,0.8969079252151198,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_theta__Oz,False,0.07668080662520982,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_theta__PO7,False,0.6263581802272635,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_theta__PO8,False,0.5989580830442962,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_theta__Pz,False,0.0028373678698707864,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_theta__C3,False,0.00011636493725339104,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_theta__C4,False,0.002541271346524719,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_theta__Cz,False,0.422541098808349,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_theta__Fz,False,1.7376751447666723,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_theta__Oz,False,0.000109989743051724,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_theta__PO7,False,0.9550977739505225,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_theta__PO8,False,0.17054298356718844,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_theta__Pz,False,0.7631204626668764,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_alpha__C3,False,2.691865225478318,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_alpha__C4,False,2.2589220780376653,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_alpha__Cz,False,0.8096604825221059,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_alpha__Fz,False,0.06235061164578179,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_alpha__Oz,False,2.3227346764148225,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_alpha__PO7,False,1.8910299819190708,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_alpha__PO8,False,1.3693209460108449,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_alpha__Pz,False,1.4079957402889356,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_alpha__C3,False,0.018863751553517407,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_alpha__C4,False,1.442220770904304,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_alpha__Cz,False,0.008501146615609042,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_alpha__Fz,False,1.3253369824725312,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_alpha__Oz,False,0.2977271733346143,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_alpha__PO7,False,0.001725039277192715,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_alpha__PO8,False,0.09875298834867943,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_alpha__Pz,False,2.258847992306995,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_beta__C3,False,2.695718600784271,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_beta__C4,True,5.709193886214184,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_beta__Cz,True,4.7378676674410825,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_beta__Fz,True,16.704971052720694,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_beta__Oz,True,5.812127829888361,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_beta__PO7,True,17.14237580679035,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_beta__PO8,True,17.143372590373794,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_beta__Pz,True,7.455620762407333,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_beta__C3,True,6.619830406992457,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_beta__C4,False,0.22319373619757177,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_beta__Cz,False,0.7772572541315204,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_beta__Fz,False,0.13608952925256748,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_beta__Oz,False,1.8976711976086877,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_beta__PO7,False,0.6592558550060208,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_beta__PO8,False,0.0900696371863867,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_beta__Pz,False,0.3134008417399466,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_gamma__C3,False,4.113090399173346,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_gamma__C4,False,0.4124690432454122,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_gamma__Cz,False,0.30838848717724787,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_gamma__Fz,False,2.4767118132917028,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_gamma__Oz,False,2.932197103412294,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_gamma__PO7,False,4.070149266422039,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_gamma__PO8,False,0.7081172301358184,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_bp_gamma__Pz,False,1.9352045280072347,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_gamma__C3,False,0.5560162433805066,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_gamma__C4,False,2.3345754116738067,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_gamma__Cz,False,2.041485054263607,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_gamma__Fz,False,0.1466084273165993,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_gamma__Oz,True,5.244495161539979,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_gamma__PO7,False,0.16743105056687832,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_gamma__PO8,False,0.37660350834404377,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,2,eeg_se_gamma__Pz,False,3.702371589450902,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_sd__C3,False,1.6546378667078456,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_sd__C4,False,1.9854788303013746,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_sd__Cz,False,1.5227388391301337,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_sd__Fz,False,1.0053604597851784,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_sd__Oz,False,0.08433449546542225,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_sd__PO7,False,0.3314426525211294,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_sd__PO8,False,0.27559864537053813,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_sd__Pz,False,0.11540620173175273,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se__C3,False,0.7526681464854451,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se__C4,False,0.19628741049806922,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se__Cz,False,3.7208465198584038,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se__Fz,True,11.339492738301455,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se__Oz,False,5.05055520226869,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se__PO7,False,3.186254125170029,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se__PO8,True,10.042063068813837,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se__Pz,False,2.9668194945367232,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hm__C3,False,0.9146522973454826,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hm__C4,False,0.2002960980632713,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hm__Cz,True,6.032812440619566,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hm__Fz,True,12.475230531977926,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hm__Oz,True,7.223808063912148,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hm__PO7,False,3.577016645551701,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hm__PO8,True,10.158055233233952,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hm__Pz,True,6.801235221771523,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hc__C3,False,0.8422516881932978,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hc__C4,False,1.236077711829096,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hc__Cz,True,7.212513506844663,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hc__Fz,True,14.751121646167096,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hc__Oz,False,5.103107536820196,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hc__PO7,False,2.78168022532623,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hc__PO8,True,13.597326516338429,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_hc__Pz,False,4.683768982007135,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_mf_hz__C3,False,0.054339136499576814,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_mf_hz__C4,False,0.01231358323256754,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_mf_hz__Cz,True,7.260471204188477,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_mf_hz__Fz,True,8.279795574329098,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_mf_hz__Oz,False,4.02770787055465,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_mf_hz__PO7,True,6.220074358642235,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_mf_hz__PO8,True,9.016907394869481,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_mf_hz__Pz,False,5.5838260424015935,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_delta__C3,False,0.9177293861920014,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_delta__C4,False,0.3643440307050488,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_delta__Cz,False,3.229805031002008,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_delta__Fz,False,4.969937832119693,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_delta__Oz,False,3.704315551768552,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_delta__PO7,False,2.378657075943445,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_delta__PO8,False,2.2191150327181317,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_delta__Pz,False,0.3167018937100951,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_delta__C3,False,1.812939087095972,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_delta__C4,False,0.4915114041678309,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_delta__Cz,False,0.6570397912693935,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_delta__Fz,False,0.691726649436106,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_delta__Oz,False,0.5802868767274555,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_delta__PO7,False,1.023898902010418,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_delta__PO8,False,0.008533574776417896,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_delta__Pz,False,0.18410567879781656,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_theta__C3,False,4.619143714810942,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_theta__C4,False,1.5946584563253803,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_theta__Cz,False,0.5690466246702579,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_theta__Fz,False,0.7881914906484235,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_theta__Oz,False,0.28447909086858875,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_theta__PO7,False,0.04346556364462863,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_theta__PO8,False,0.07011752804286471,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_theta__Pz,False,0.2502968540705251,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_theta__C3,False,1.1342043750103556,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_theta__C4,False,0.23873473967101055,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_theta__Cz,False,1.7960713956340186,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_theta__Fz,False,0.026176329551894226,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_theta__Oz,False,0.05932432900873691,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_theta__PO7,False,0.08507436767357947,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_theta__PO8,False,0.5789995339035223,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_theta__Pz,False,0.03707622409539449,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_alpha__C3,False,2.471857255700866,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_alpha__C4,False,3.7983288895884706,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_alpha__Cz,False,3.24675345497537,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_alpha__Fz,False,0.2097110412275907,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_alpha__Oz,False,0.03998325367082811,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_alpha__PO7,False,2.025142122066762,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_alpha__PO8,False,2.342957014182364,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_alpha__Pz,False,0.7582765075680037,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_alpha__C3,False,0.11906050506648114,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_alpha__C4,False,0.07549091742727786,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_alpha__Cz,False,0.1147996880613099,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_alpha__Fz,False,0.16992585963480797,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_alpha__Oz,False,0.833061387286353,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_alpha__PO7,False,0.9676452586789676,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_alpha__PO8,False,1.6964280979247677,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_alpha__Pz,False,2.2556711701594976,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_beta__C3,False,2.902857577257914,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_beta__C4,False,4.431745077620543,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_beta__Cz,True,9.760429579206543,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_beta__Fz,True,16.69646072204063,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_beta__Oz,True,6.752380558827765,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_beta__PO7,False,5.275575818871731,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_beta__PO8,True,22.273310509928457,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_beta__Pz,True,9.111850753081788,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_beta__C3,False,5.931074304459317,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_beta__C4,False,0.044419910046319976,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_beta__Cz,False,1.9616584012629827,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_beta__Fz,False,0.1269511619031164,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_beta__Oz,False,1.0693187505609556,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_beta__PO7,False,1.6905211702515055,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_beta__PO8,False,0.9575904380067488,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_beta__Pz,False,1.0458924354427845,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_gamma__C3,False,0.9175180436448171,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_gamma__C4,False,1.5887676745708221,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_gamma__Cz,False,0.7784125395423197,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_gamma__Fz,True,6.582744131619619,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_gamma__Oz,False,4.382348809870029,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_gamma__PO7,False,4.214070009890231,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_gamma__PO8,False,2.6794122977756225,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_bp_gamma__Pz,False,4.145065539115943,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_gamma__C3,False,1.337007492720346,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_gamma__C4,False,0.8000679812625751,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_gamma__Cz,False,2.9996746151409797,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_gamma__Fz,False,0.4537161301782615,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_gamma__Oz,False,2.297368466062381,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_gamma__PO7,False,0.0052958658881007295,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_gamma__PO8,False,0.17535733918878635,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,3,eeg_se_gamma__Pz,False,2.1734624950461616,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,4,eeg_sd__C3,False,2.037040517035279,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,4,eeg_sd__C4,True,7.789039115926875,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,4,eeg_sd__Cz,False,0.5972143778054941,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,4,eeg_sd__Fz,False,0.401360104064933,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,4,eeg_sd__Oz,False,1.145928405153601,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,4,eeg_sd__PO7,False,1.295553535626628,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,4,eeg_sd__PO8,False,0.0003067173791818725,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,4,eeg_sd__Pz,False,0.5819270449538528,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,4,eeg_se__C3,False,1.443024812512463,no_ICA,p19_no_ica
individual,P19,P19,arousal,eeg,gnb,20,20,4,eeg_se__C4,False,1.422061006469799,no_ICA,p19_no_ica
